Codice,Status,"Tipo di canale",Canale,Arrivo,Partenza,Data,Window,Notti,Totale,Iva,"Totale tasse escluse","Totale originale","Prezzo medio per notte","Codice prodotto",Prodotto,"Codice camera",Camera,Adv/to/azienda,Ad.,Ba.,Nazione,"Codice sconto","Codice membership agree","Codice cliente",Commissioni,"Commissioni (%)","Tipo carta","Titolare carta","Confronto nominativo (%)",Numero,Scadenza,Operatore,"Operatore di origine","Codice Vertical Booking","Data Ultima Modifica/Cancellazione","RN originali prenotazione",Valuta,"Consenso trattamento dati","Totale servizi","Totale meno servizi",p1_uid1_type,p1_uid1_id_context,p1_uid1_id,p1_uid2_type,p1_uid2_id_context,p1_uid2_id,p1_type,p1_company_short_name,p1_company_code,p1_company_code_context,p2_uid1_type,p2_uid1_id_context,p2_uid1_id,p2_uid2_type,p2_uid2_id_context,p2_uid2_id,p2_type,p2_company_short_name,p2_company_code,p2_company_code_context,p3_uid1_type,p3_uid1_id_context,p3_uid1_id,p3_uid2_type,p3_uid2_id_context,p3_uid2_id,p3_type,p3_company_short_name,p3_company_code,p3_company_code_context,p4_uid1_type,p4_uid1_id_context,p4_uid1_id,p4_uid2_type,p4_uid2_id_context,p4_uid2_id,p4_type,p4_company_short_name,p4_company_code,p4_company_code_context,Metasearch,"Data acquisto","Orario acquisto",Origine,Dispositivo,"Nome Profilo Primario","Codice IATA Primario","Contesto Primario","Nome Profilo Secondario","Codice IATA Secondario","Contesto Secondario",RevenueDettaglioGiornaliero,RevenueDettPkgIncl,"Totale Sconti Stay",TotalAmountAfterTax,PrenRic
1058130651,Confermata,IDS,Expedia,04/08/2018,07/08/2018,"15/06/2018 22:47:00",49,3,"231,52","0,00","231,52","231,52","77,17",,,APTACMF,,,2,1,,,,,,,,,,,,,,1060,"15/06/2018 22:47:00",3,EUR,,"0,00","231,52",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/06/2018,22:47:00,,,Expedia.com,5054347,IATA,,,,"210,47","210,47","0,00","231,52",868
1058357528,Confermata,IDS,Expedia,16/06/2018,17/06/2018,"16/06/2018 11:21:00",0,1,"37,76","0,00","37,76","37,76","37,76",,,APTACMF,,,2,0,,,,,,,,,,,,,,1061,"16/06/2018 11:21:00",1,EUR,,"0,00","37,76",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2018,11:21:00,,,HOTELS.COM,4552808,IATA,,,,"34,33","34,33","0,00","37,76",869
1920658734/1919101386,Confermata,IDS,Booking.com,25/08/2018,01/09/2018,"19/06/2018 11:13:33",66,7,"539,98","0,00","539,98","539,98","77,14",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1062,"19/06/2018 11:13:34",7,EUR,,"0,00","539,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/06/2018,11:13:33,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","539,98",870
1204969570/1924008828,Confermata,IDS,Booking.com,25/08/2018,01/09/2018,"22/06/2018 12:07:04",63,7,"539,98","0,00","539,98","539,98","77,14",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1063,"22/06/2018 12:07:06",7,EUR,,"0,00","539,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2018,12:07:04,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","539,98",871
1287219090/1924045721,Confermata,IDS,Booking.com,28/07/2018,04/08/2018,"22/06/2018 12:37:10",35,7,"971,95","0,00","971,95","971,95","138,85",APPBOOKING,,APTDCMF,,,2,3,ie,,,,,,,,,,,,,1064,"22/06/2018 12:37:11",7,EUR,,"0,00","971,95",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/06/2018,12:37:10,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"971,95","971,95","0,00","971,95",872
1392314095/1927131227,Confermata,IDS,Booking.com,25/08/2018,01/09/2018,"24/06/2018 17:41:51",61,7,"805,49","0,00","805,49","805,49","115,07",APPBOOKING,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1065,"24/06/2018 17:41:52",7,EUR,,"0,00","805,49",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/06/2018,17:41:51,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","805,49",873
1063543864,Confermata,IDS,Expedia,21/07/2018,27/07/2018,"25/06/2018 03:30:00",25,6,"584,88","0,00","584,88","584,88","97,48",,,APTDCMF,,,4,1,,,,,,,,,,,,,,1066,"25/06/2018 03:30:00",6,EUR,,"0,00","584,88",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/06/2018,03:30:00,,,Expedia.com,5054347,IATA,,,,"531,72","531,72","0,00","584,88",874
1063701772,Confermata,IDS,Expedia,18/08/2018,27/08/2018,"25/06/2018 08:55:00",53,9,"726,93","0,00","726,93","726,93","80,77",,,APTBCMF,,,2,0,,,,,,,,,,,,,,1067,"25/06/2018 08:55:00",9,EUR,,"0,00","726,93",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/06/2018,08:55:00,,,HOTELS.COM,4552808,IATA,,,,"660,87","660,87","0,00","726,93",875
W2018-185381,Cancellata,TO,Whl,11/08/2018,25/08/2018,"28/06/2018 17:44:29",43,0,"0,00","0,00","0,00","1669,52","0,00",,,,,,4,0,,,,,,,,,,,,,,1068,"28/06/2018 17:44:31",14,EUR,,"0,00",0,7,CRS,250,,,,5,WHL,3827712,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/2018,17:44:29,,,WHL,3827712,IATA,,,,"1669,52","1669,52","0,00","0,00",876
1068149728,Confermata,IDS,Expedia,16/07/2018,19/07/2018,"02/07/2018 09:48:00",13,3,"242,31","0,00","242,31","242,31","80,77",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1069,"02/07/2018 09:48:00",3,EUR,,"0,00","242,31",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/07/2018,09:48:00,,,HOTELS.COM,4552808,IATA,,,,"220,29","220,29","0,00","242,31",877
1316270356/1948062712,Confermata,IDS,Booking.com,30/07/2018,06/08/2018,"07/07/2018 13:05:33",22,7,"621,55","0,00","621,55","621,55","88,79",SA++,,APTACMF,,,2,0,de,,,,,,,,,,,,,1070,"07/07/2018 13:05:34",7,EUR,,"0,00","621,55",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/07/2018,13:05:33,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"621,55","621,55","0,00","621,55",878
1439223476/1948629719,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"07/07/2018 20:24:44",27,7,"934,71","0,00","934,71","934,71","133,53",APPBOOKING,,APTBCMF,,,2,1,it,,,,,,,,,,,,,1071,"07/07/2018 20:24:45",7,EUR,,"0,00","934,71",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/07/2018,20:24:44,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"934,71","934,71","0,00","934,71",879
1651646253/1949373729,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"08/07/2018 11:48:42",26,7,"934,71","0,00","934,71","934,71","133,53",APPBOOKING,,APTBCMF,,,2,1,it,,,,,,,,,,,,,1072,"08/07/2018 11:48:43",7,EUR,,"0,00","934,71",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/07/2018,11:48:42,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"934,71","934,71","0,00","934,71",880
1074910995,Confermata,IDS,Expedia,19/07/2018,22/07/2018,"12/07/2018 15:05:00",6,3,"249,09","0,00","249,09","249,09","83,03",,,APTBCMF,,,2,1,,,,,,,,,,,,,,1073,"12/07/2018 15:05:00",3,EUR,,"0,00","249,09",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/2018,15:05:00,,,HOTELS.COM,4552808,IATA,,,,"226,45","226,45","0,00","249,09",881
1504213633/1958129685,Cancellata,IDS,Booking.com,01/09/2018,08/09/2018,"13/07/2018 09:37:34",49,0,"0,00","0,00","0,00","638,96","0,00",APPBOOKING,,APTBCMF,,,3,0,it,,,,,,,,,,,,,1074,"13/07/2018 09:37:36",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/07/2018,09:37:34,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"638,96","638,96","0,00","0,00",882
1078343440,Cancellata,IDS,Expedia,28/07/2018,29/07/2018,"17/07/2018 23:22:00",10,0,"0,00","0,00","0,00","79,59","0,00",,,APTBCMF,,,4,0,,,,,,,,,,,,,,1075,"17/07/2018 23:22:00",1,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2018,23:22:00,,,Expedia.com,5054347,IATA,,,,"79,59","79,59","0,00","0,00",883
1078434641,Confermata,IDS,Expedia,28/07/2018,29/07/2018,"18/07/2018 04:02:00",9,1,"92,08","0,00","92,08","92,08","92,08",,,APTACMF,,,2,1,,,,,,,,,,,,,,1076,"18/07/2018 04:02:00",1,EUR,,"0,00","92,08",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2018,04:02:00,,,Expedia.com,5054347,IATA,,,,"92,08","92,08","0,00","92,08",884
1079227983,Confermata,IDS,Expedia,21/07/2018,22/07/2018,"19/07/2018 07:39:00",1,1,"87,55","0,00","87,55","87,55","87,55",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1079,"19/07/2018 07:39:00",1,EUR,,"0,00","87,55",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/2018,07:39:00,,,Expedia.com,5054347,IATA,,,,"79,59","79,59","0,00","87,55",887
L9989JZF1077,Confermata,Sito,Sito,04/08/2018,11/08/2018,"19/07/2018 14:36:14",15,7,"1094,74","0,00","1094,74","1094,74","156,39",APPBOOKING,,APTBCMF,,,2,1,IT,,,,,,,,,,,,,1077,"19/07/2018 14:36:14",7,EUR,,"160,03","934,71",10,CRS,2,,,,12,Mobile,MOBILE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/2018,14:36:14,,Mobile,Mobile,MOBILE,CRS,,,,"934,71","1094,74","0,00","1094,74",885
N9989WEX1078,Confermata,Sito,Sito,04/08/2018,11/08/2018,"19/07/2018 14:37:15",15,7,"1094,74","0,00","1094,74","1094,74","156,39",APPBOOKING,,APTBCMF,,,2,1,IT,,,,,,,,,,,,,1078,"19/07/2018 14:37:15",7,EUR,,"160,03","934,71",10,CRS,2,,,,12,Mobile,MOBILE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/2018,14:37:15,,Mobile,Mobile,MOBILE,CRS,,,,"934,71","1094,74","0,00","1094,74",886
1080588315,Confermata,IDS,Expedia,29/07/2018,04/08/2018,"21/07/2018 09:35:00",7,6,"437,76","0,00","437,76","437,76","72,96",,,APTACMF,,,2,1,,,,,,,,,,,,,,1080,"21/07/2018 09:35:00",6,EUR,,"0,00","437,76",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/07/2018,09:35:00,,,HOTELS.COM,4552808,IATA,,,,"397,98","397,98","0,00","437,76",888
1080725817,Confermata,IDS,Expedia,28/07/2018,29/07/2018,"21/07/2018 14:30:00",6,1,"87,55","0,00","87,55","87,55","87,55",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1081,"21/07/2018 14:30:00",1,EUR,,"0,00","87,55",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/07/2018,14:30:00,,,Expedia.com,5054347,IATA,,,,"79,59","79,59","0,00","87,55",889
1080950389,Confermata,IDS,Expedia,28/07/2018,30/07/2018,"22/07/2018 01:16:00",6,2,"120,96","0,00","120,96","120,96","60,48",,,APTACMF,,,2,0,,,,,,,,,,,,,,1082,"22/07/2018 01:16:00",2,EUR,,"0,00","120,96",32,CRS,9991228,,,,4,ebookers,ebookers,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/07/2018,01:16:00,,,ebookers,ebookers,CRS,,,,"109,96","109,96","0,00","120,96",890
1278498827/1973784153,Confermata,IDS,Booking.com,28/07/2018,04/08/2018,"22/07/2018 15:27:10",5,7,"872,97","0,00","872,97","872,97","124,71",APPBOOKING,,APTBCMF,,,3,1,it,,,,,,,,,,,,,1083,"22/07/2018 15:27:11",7,EUR,,"0,00","872,97",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/07/2018,15:27:10,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"872,97","872,97","0,00","872,97",891
1234255150/1974217404,Cancellata,IDS,Booking.com,25/08/2018,01/09/2018,"22/07/2018 19:48:43",33,0,"0,00","0,00","0,00","539,98","0,00",APPBOOKING,,APTACMF,,,1,1,it,,,,,,,,,,,,,1084,"22/07/2018 19:48:44",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/07/2018,19:48:43,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","0,00",892
1980378993/1981475968,Cancellata,IDS,Booking.com,25/08/2018,01/09/2018,"26/07/2018 19:39:06",29,0,"0,00","0,00","0,00","539,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1085,"26/07/2018 19:39:07",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/2018,19:39:06,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","0,00",893
P9989XXE1086,Confermata,Sito,Sito,22/09/2018,06/10/2018,"08/08/2018 21:25:55",44,14,"1351,43","0,00","1351,43","1351,43","96,53",SA+,,APTDCMF,,,2,2,CH,,,,,,,,,,,,,1086,"08/08/2018 21:25:55",14,EUR,,"60,00","1291,43",10,CRS,1,,,,12,Website,WEBSITE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/08/2018,21:25:55,,Website,Website,WEBSITE,CRS,,,,"1291,43","1351,43","0,00","1351,43",894
1274504882/2010818952,Cancellata,IDS,Booking.com,25/08/2018,01/09/2018,"13/08/2018 12:18:36",11,0,"0,00","0,00","0,00","539,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1087,"13/08/2018 12:18:37",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/08/2018,12:18:36,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","0,00",895
1383531161/2012595494,Cancellata,IDS,Booking.com,25/08/2018,01/09/2018,"14/08/2018 12:04:43",10,0,"0,00","0,00","0,00","805,49","0,00",APPBOOKING,,APTBCMF,,,2,1,it,,,,,,,,,,,,,1088,"14/08/2018 12:04:43",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/08/2018,12:04:43,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","0,00",896
1252355122/2015788762,Cancellata,IDS,Booking.com,25/08/2018,01/09/2018,"16/08/2018 09:59:41",8,0,"0,00","0,00","0,00","539,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1089,"16/08/2018 10:12:17",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/2018,09:59:41,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","0,00",897
1252355122/2015788762,Cancellata,IDS,Booking.com,01/09/2018,08/09/2018,"16/08/2018 09:59:41",15,0,"0,00","0,00","0,00","418,46","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1090,"16/08/2018 10:12:17",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/2018,09:59:41,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"418,46","418,46","0,00","0,00",897
1649297955/2021258922,Cancellata,IDS,Booking.com,01/09/2018,15/09/2018,"19/08/2018 23:16:32",12,0,"0,00","0,00","0,00","1277,92","0,00",SA+,,APTBCMF,,,2,2,ru,,,,,,,,,,,,,1091,"19/08/2018 23:16:32",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2018,23:16:32,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1277,92","1277,92","0,00","0,00",898
1040031767/2023320296,Cancellata,IDS,Booking.com,25/08/2018,01/09/2018,"21/08/2018 08:52:56",3,0,"0,00","0,00","0,00","539,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1092,"21/08/2018 08:52:57",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2018,08:52:56,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","0,00",899
W2018-234929,Cancellata,TO,Whl,14/09/2018,16/09/2018,"23/08/2018 10:59:06",21,0,"0,00","0,00","0,00","89,68","0,00",,,,,,2,0,,,,,,,,,,,,,,1093,"23/08/2018 10:59:08",2,EUR,,"0,00",0,7,CRS,250,,,,5,WHL,3827712,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/2018,10:59:06,,,WHL,3827712,IATA,,,,"89,68","89,68","0,00","0,00",900
2013081023/2027056944,Confermata,IDS,Booking.com,25/08/2018,01/09/2018,"23/08/2018 15:26:26",1,7,"539,98","0,00","539,98","539,98","77,14",APPBOOKING,,APTACMF,,,1,1,ru,,,,,,,,,,,,,1094,"23/08/2018 15:26:27",7,EUR,,"0,00","539,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/2018,15:26:26,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"539,98","539,98","0,00","539,98",901
1102990124,Confermata,IDS,Expedia,01/09/2018,02/09/2018,"26/08/2018 08:39:00",5,1,"64,08","0,00","64,08","64,08","64,08",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1095,"26/08/2018 08:39:00",1,EUR,,"0,00","64,08",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/08/2018,08:39:00,,,HOTELS.COM,4552808,IATA,,,,"58,25","58,25","0,00","64,08",902
1102990125,Confermata,IDS,Expedia,01/09/2018,02/09/2018,"26/08/2018 08:39:00",5,1,"64,08","0,00","64,08","64,08","64,08",,,APTBCMF,,,3,1,,,,,,,,,,,,,,1096,"26/08/2018 08:39:00",1,EUR,,"0,00","64,08",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/08/2018,08:39:00,,,HOTELS.COM,4552808,IATA,,,,"58,25","58,25","0,00","64,08",903
1104074469,Confermata,IDS,Expedia,03/09/2018,07/09/2018,"28/08/2018 02:43:00",5,4,"167,84","0,00","167,84","167,84","41,96",,,APTACMF,,,2,0,,,,,,,,,,,,,,1097,"28/08/2018 02:43:00",4,EUR,,"0,00","167,84",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/08/2018,02:43:00,,,Expedia.com,5054347,IATA,,,,"152,60","152,60","0,00","167,84",904
1104824935,Confermata,IDS,Expedia,01/09/2018,08/09/2018,"29/08/2018 06:41:00",2,7,"293,72","0,00","293,72","293,72","41,96",,,APTACMF,,,2,0,,,,,,,,,,,,,,1098,"29/08/2018 06:41:00",7,EUR,,"0,00","293,72",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/08/2018,06:41:00,,,HOTELS.COM,4552808,IATA,,,,"267,05","267,05","0,00","293,72",905
1110124836,Confermata,IDS,Expedia,08/09/2018,09/09/2018,"07/09/2018 05:44:00",0,1,"54,45","0,00","54,45","54,45","54,45",,,APTACMF,,,2,1,,,,,,,,,,,,,,1099,"07/09/2018 05:44:00",1,EUR,,"0,00","54,45",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/09/2018,05:44:00,,,Expedia.com,5054347,IATA,,,,"49,50","49,50","0,00","54,45",906
1110769440,Confermata,IDS,Expedia,08/09/2018,09/09/2018,"08/09/2018 09:36:00",0,1,"41,96","0,00","41,96","41,96","41,96",,,APTACMF,,,2,0,,,,,,,,,,,,,,1100,"08/09/2018 09:36:00",1,EUR,,"0,00","41,96",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/09/2018,09:36:00,,,HOTELS.COM,4552808,IATA,,,,"38,15","38,15","0,00","41,96",907
1421096662/2052730515,Confermata,IDS,Booking.com,10/09/2018,14/09/2018,"10/09/2018 09:53:02",0,4,"265,68","0,00","265,68","265,68","66,42",SA++,,APTACMF,,,2,0,it,,,,,,,,,,,,,1101,"10/09/2018 09:53:04",4,EUR,,"0,00","265,68",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/09/2018,09:53:02,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"265,68","265,68","0,00","265,68",908
1735849073/2056012882,Confermata,IDS,Booking.com,12/09/2018,14/09/2018,"12/09/2018 11:16:49",0,2,"132,84","0,00","132,84","132,84","66,42",SA++,,APTACMF,,,2,0,ch,,,,,,,,,,,,,1102,"12/09/2018 11:16:50",2,EUR,,"0,00","132,84",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,11:16:49,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"132,84","132,84","0,00","132,84",909
1607653814/2056255347,Cancellata,IDS,Booking.com,12/09/2018,14/09/2018,"12/09/2018 14:21:41",0,0,"0,00","0,00","0,00","238,56","0,00",SA++,,APTDCMF,,,5,0,it,,,,,,,,,,,,,1103,"12/09/2018 14:21:41",2,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,14:21:41,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"238,56","238,56","0,00","0,00",910
1607617846/2056792815,Confermata,IDS,Booking.com,14/09/2018,16/09/2018,"12/09/2018 20:34:27",1,2,"238,56","0,00","238,56","238,56","119,28",SA++,,APTDCMF,,,3,2,it,,,,,,,,,,,,,1104,"12/09/2018 20:34:28",2,EUR,,"0,00","238,56",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,20:34:27,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"238,56","238,56","0,00","238,56",911
1113486703,Confermata,IDS,Expedia,14/09/2018,15/09/2018,"12/09/2018 22:54:00",1,1,"68,35","0,00","68,35","68,35","68,35",,,APTACMF,,,2,1,,,,,,,,,,,,,,1105,"12/09/2018 22:54:00",1,EUR,,"0,00","68,35",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,22:54:00,,,Expedia.com,5054347,IATA,,,,"68,35","68,35","0,00","68,35",912
1849952406/2229140213,Confermata,IDS,Booking.com,03/08/2019,10/08/2019,"20/01/2019 16:24:46",194,7,"602,98","0,00","602,98","602,98","86,14",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1106,"20/01/2019 16:24:47",7,EUR,,"0,00","602,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2019,16:24:46,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"602,98","602,98","0,00","602,98",913
2069920581/2237892978,Cancellata,IDS,Booking.com,13/06/2019,10/07/2019,"26/01/2019 13:33:38",137,0,"0,00","0,00","0,00","2902,92","0,00",SA++,,APTBCMF,,,2,2,ru,,,,,,,,,,,,,1108,"26/01/2019 13:52:05",27,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/01/2019,13:33:38,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"2902,92","2902,92","0,00","0,00",914
2069920581/2237892978,Cancellata,IDS,Booking.com,13/06/2019,10/07/2019,"26/01/2019 13:33:38",137,0,"0,00","0,00","0,00","2902,92","0,00",SA++,,APTBCMF,,,2,2,ru,,,,,,,,,,,,,1107,"26/01/2019 13:38:08",27,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/01/2019,13:33:38,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"2902,92","2902,92","0,00","0,00",914
2069920581/2237892978,Confermata,IDS,Booking.com,13/06/2019,10/07/2019,"26/01/2019 13:33:38",137,27,"2902,92","0,00","2902,92","2902,92","107,52",SA++,,APTBCMF,,,2,2,ru,,,,,,,,,,,,,1109,"26/01/2019 13:52:05",27,EUR,,"0,00","2902,92",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/01/2019,13:33:38,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"2902,92","2902,92","0,00","2902,92",914
